"","Beta","model","out","strata","exposure","pop","se","iqr","Lower","Upper","beta_exp","Lower_exp","Upper_exp","beta_ci"
"93",0.0579726597760292,"model 5","res","northeast","occur_bs_1000m","full",0.0447912665617203,0.0322254268358965,-0.0298166095068758,0.145761929058934,1.00186993986718,0.999039608503241,1.00470828970762,"1 (1, 1)"
"94",0.0936694599378028,"model 5","res","midwest","park","full",0.0389357141247791,0.159118870754791,0.0173568625408883,0.169982057334717,1.01501620581807,1.00276562166243,1.02741645287491,"1.02 (1, 1.03)"
"95",-0.319671273122293,"model 5","res","midwest","ndvi_summer","full",0.0414684399700384,0.274767457777641,-0.400947921958629,-0.238394624285957,0.915911748812683,0.89568414829532,0.936596157484425,"0.92 (0.9, 0.94)"
"96",-0.0882887661303792,"model 5","res","midwest","occur_bs_1000m","full",0.0691415291940721,0.0322254268358965,-0.223803673186785,0.0472261409260268,0.997158900410705,0.992813776382826,1.0015230412001,"1 (0.99, 1)"
"97",-0.0782395055332668,"model 5","cvd","sex 1","park","urban",0.0148685106778111,0.159118870754791,-0.107381250965526,-0.0490977601010078,0.987627791200459,0.983058761014816,0.992218057183661,"0.99 (0.98, 0.99)"
"98",-0.058287107517755,"model 5","cvd","sex 1","ndvi_summer","urban",0.0184229353037075,0.274767457777641,-0.0943953972025332,-0.0221788178329768,0.98411216426301,0.974396685789882,0.993924513469935,"0.98 (0.97, 0.99)"
"99",0.0407754718512808,"model 5","cvd","sex 1","occur_bs_1000m","urban",0.0190511591271809,0.0322254268358965,0.00343588609826471,0.0781150576042969,1.00131487067028,1.00011072902608,1.00252046211103,"1 (1, 1)"
"100",-0.0345927856012643,"model 5","cvd","sex 2","park","urban",0.0163138801975467,0.159118870754791,-0.066567403236557,-0.00261816796597159,0.994510756278754,0.989463769039731,0.99958348683551,"0.99 (0.99, 1)"
"101",-0.0910112132756297,"model 5","cvd","sex 2","ndvi_summer","urban",0.0179684592332124,0.274767457777641,-0.126228746230402,-0.0557936803208572,0.975303163198706,0.965911028802567,0.984786622971494,"0.98 (0.97, 0.98)"
"102",0.0305650633049698,"model 5","cvd","sex 2","occur_bs_1000m","urban",0.0200499902507336,0.0322254268358965,-0.00873219547684726,0.0698623220867869,1.0009854574557,0.999718640862452,1.00225387932489,"1 (1, 1)"
"103",-0.0719854686405078,"model 5","cvd","age 65","park","urban",0.0168529306642544,0.159118870754791,-0.105016605776397,-0.0389543315046185,0.988611103650238,0.98342871597722,0.993820801022024,"0.99 (0.98, 0.99)"
"104",-0.0484218591955202,"model 5","cvd","age 65","ndvi_summer","urban",0.0209961038706399,0.274767457777641,-0.0895734665976364,-0.00727025179340398,0.986783365825207,0.975688528925347,0.998004365329407,"0.99 (0.98, 1)"
"105",0.0874059108303876,"model 5","cvd","age 65","occur_bs_1000m","urban",0.0226161210028609,0.0322254268358965,0.0430791281947804,0.131732693465995,1.00282066339073,1.00138920734958,1.00425416565565,"1 (1, 1)"
"106",-0.0370857915185157,"model 5","cvd","age 75","park","urban",0.0159488919589843,0.159118870754791,-0.0683450453514454,-0.00582653768558601,0.994116327726121,0.989183932452877,0.999073317538696,"0.99 (0.99, 1)"
"107",-0.0802881659404826,"model 5","cvd","age 75","ndvi_summer","urban",0.0180839027558231,0.274767457777641,-0.115731964041821,-0.0448443678391447,0.978180979703931,0.968700905741136,0.98775382926114,"0.98 (0.97, 0.99)"
"108",0.0145085334004364,"model 5","cvd","age 75","occur_bs_1000m","urban",0.0175483033556871,0.0322254268358965,-0.0198855091664937,0.0489025759673665,1.00046765299717,0.999359386259918,1.00157714877693,"1 (1, 1)"
"109",-0.0360484191386943,"model 5","cvd","age 85","park","urban",0.0180995824998648,0.159118870754791,-0.0715229489736407,-0.000573889303747861,0.994280435600221,0.98868386376197,0.999908687551285,"0.99 (0.99, 1)"
"110",-0.154953030957698,"model 5","cvd","age 85","ndvi_summer","urban",0.0192654515992328,0.274767457777641,-0.192712622238094,-0.117193439677302,0.958317582322567,0.948426335059652,0.968311986540113,"0.96 (0.95, 0.97)"
"111",-0.0322978089295366,"model 5","cvd","age 85","occur_bs_1000m","urban",0.0224818322364905,0.0322254268358965,-0.0763613904195296,0.0117657725604563,0.998959730776949,0.99754224683313,1.00037922893193,"1 (1, 1)"
"112",-0.0377339249245759,"model 5","cvd","dual 0","park","urban",0.0154337361847003,0.159118870754791,-0.0679834919934811,-0.00748435785567069,0.99401380954153,0.989240841803939,0.998809806272731,"0.99 (0.99, 1)"
"113",-0.108136097413894,"model 5","cvd","dual 0","ndvi_summer","urban",0.0185417779530023,0.274767457777641,-0.144477314411117,-0.0717948804166707,0.970724789745953,0.961079963931881,0.980466405284578,"0.97 (0.96, 0.98)"
"114",0.036810135894313,"model 5","cvd","dual 0","occur_bs_1000m","urban",0.0194784110506354,0.0322254268358965,-0.00136684824099937,0.0749871200296254,1.00118692618108,0.999955953702081,1.00241941402007,"1 (1, 1)"
"115",-0.10455081464722,"model 5","cvd","dual 1","park","urban",0.0276153422173228,0.159118870754791,-0.158675890813921,-0.0504257384805189,0.983501606636944,0.975067744789826,0.992008417287912,"0.98 (0.98, 0.99)"
"116",0.0174148831490952,"model 5","cvd","dual 1","ndvi_summer","urban",0.0299289600757483,0.274767457777641,-0.0412448006941086,0.076074566992299,1.00479650977154,0.988731244447643,1.02112280937688,"1 (0.99, 1.02)"
"117",0.0651850082777155,"model 5","cvd","dual 1","occur_bs_1000m","urban",0.0328273399385219,0.0322254268358965,0.000844604289959278,0.129525412265472,1.00210282255181,1.00002721810416,1.00418273501603,"1 (1, 1)"
"118",-0.0456159258314709,"model 5","cvd","race 1","park","urban",0.0153318203086645,0.159118870754791,-0.0756657414538931,-0.0155661102090487,0.992767923631698,0.988032341621841,0.997526203012914,"0.99 (0.99, 1)"
"119",-0.0954145311441472,"model 5","cvd","race 1","ndvi_summer","urban",0.0176579745537862,0.274767457777641,-0.130023525309493,-0.0608055369788015,0.974123868711196,0.964904415831749,0.983431411467734,"0.97 (0.96, 0.98)"
"120",0.0278649447911804,"model 5","cvd","race 1","occur_bs_1000m","urban",0.0194768966078897,0.0322254268358965,-0.0103090710908938,0.0660389606732546,1.0008983630262,0.999667840960847,1.00213039977923,"1 (1, 1)"
"121",-0.0710048139429331,"model 5","cvd","race 2","park","urban",0.0376735921490349,0.159118870754791,-0.144843697723292,0.00283406983742622,0.98876537922364,0.977216196228327,1.00045105568721,"0.99 (0.98, 1)"
"122",-0.0613767046220489,"model 5","cvd","race 2","ndvi_summer","urban",0.032754191378492,0.274767457777641,-0.125573740066626,0.00282033082252774,0.983277085542382,0.966084883683856,1.00077523547,"0.98 (0.97, 1)"
"123",0.0782523607402395,"model 5","cvd","race 2","occur_bs_1000m","urban",0.0420383633322221,0.0322254268358965,-0.00414131735992501,0.160646038840404,1.00252489792518,0.999866553185232,1.00519031040505,"1 (1, 1.01)"
"124",-0.111919444467336,"model 5","cvd","race 3","park","urban",0.0351859721558861,0.159118870754791,-0.180882682653902,-0.0429562062807701,0.982349138509703,0.971628403830613,0.993188163423625,"0.98 (0.97, 0.99)"
"125",-0.0429773127797358,"model 5","cvd","race 3","ndvi_summer","urban",0.0497879587779277,0.274767457777641,-0.140559918848239,0.0546052932887673,0.988260682872968,0.962115001225903,1.01511687903017,"0.99 (0.96, 1.02)"
